,codename,guname,title,date,place,org_name,use_trgt,use_fee,player,program,etc_desc,org_link,main_img,rgstdate,ticket,strtdate,end_date,themecode
1751,문화교양/강좌,종로구,예술교육 온라인콘텐츠 <렛츠 플레이 햄릿>,2021-12-21~2022-12-31,온라인(종로문화재단 유튜브),종로 아이들극장,전연령,,,,,https://www.jfac.or.kr/site/child/childProgram/view?pgIdx=222&pgCatCode=40,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b4aa7c337ddb4738bad6a0ffdda46f06&thumb=Y,2022-02-11,기관,2021-12-21 00:00:00.0,2022-12-31 00:00:00.0,
1752,전시/미술,중구,라운지 프로젝트,2021-12-21~2022-05-08,서울시립 북서울미술관,서울시립미술관,누구나,,,,,https://sema.seoul.go.kr/kr/whatson/exhibition/detail,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ae2ff4fe07e344a49ba3a6f0c069c19a&thumb=Y,2022-01-25,기관,2021-12-21 00:00:00.0,2022-05-08 00:00:00.0,
1753,전시/미술,노원구,《빛: 영국 테이트미술관 특별전》,2021-12-21~2022-05-08,서울시립 북서울미술관,,전체관람 ,"일반, 만 24세 초과 ~ 만 65세 미만 : 15,000원 / 청소년, 만 12세 초과 ~ 만 24세 : 12,000원 / 어린이, 만 6세초과 ~ 만 12세 : 9,000원 / 전시예매 : 인터파크 / 특별 할인과 무료 입장 대상자에 관한 자세한 내용은 홈페이지 참조",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=77e1fdca64cb456fa6e4e4efaf77e736&thumb=Y,2021-12-01,기관,2021-12-21 00:00:00.0,2022-05-08 00:00:00.0,기타
1754,전시/미술,종로구,2021 시민예술가 전시지원사업 <예술일지> 별도신청,2021-12-21~2022-03-30,서울생활문화센터 서교 로비,서울생활문화센터 서교,전 연령,,,,,https://seogyocenter.or.kr/programnow/?idx=181,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=28678a8021624229b88101322fcd62e7&thumb=Y,2022-01-11,기관,2021-12-21 00:00:00.0,2022-03-30 00:00:00.0,
1755,전시/미술,용산구,"漆, 아시아를 칠하다",2021-12-21~2022-03-20,국립중앙박물관 특별전시실,국립중앙박물관,전체관람,"성인: 3,000원 (만 25세 이상 - 만 60세 미만), 청소년 및 어린이: 2,000원 (만 7세 이상 - 만 25세 미만) / 무료, 특별 할인에 관한 내용은 온라인 예약 홈페이지(인터파크)나 현장발권 창구에서 확인할 수 있습니다.",,,,https://www.museum.go.kr/site/main/exhiSpecialTheme/view/current?exhiSpThemId=635092&listType=list,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b66f7836fd94443cb5fdb32e2095d616&thumb=Y,2021-12-30,시민,2021-12-21 00:00:00.0,2022-03-20 00:00:00.0,기타
1756,전시/미술,종로구,메타풍경 : 색각을 풍경에 담다,2021-12-21~2022-02-20,꿈의숲 드림갤러리,세종문화회관,누구나,"성인(만 19세 이상) 15,000원 / 청소년(만 14세~ 18세) 10,000원 / 어린이(만 4세~ 13세) 8,000원 * 특별할인 5,000원 * 입장권 현장발권 가능 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32767&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=77229ef13dc04b8991a98293ae836ef9&thumb=Y,2022-01-24,기관,2021-12-21 00:00:00.0,2022-02-20 00:00:00.0,
1757,문화교양/강좌,성북구,[2021 성북선잠박물관 문화가 있는 날 체험 프로그램 안내],2021-12-21~2021-12-29,성북선잠박물관,,가족 및 어린이 ,"재료비 5,000원",,우리나라의  전통문양을 금박을 이용하여 장식해 보고 금박에 관해 이해해보는 체험 프로그램,,http://museum.sb.go.kr/bbs/bbsMsgDetail.do?msg_seq=86&bcd=edu_news,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=95ca9dcc6fd14fcb88d687864a915e4f&thumb=Y,2021-12-17,기관,2021-12-21 00:00:00.0,2021-12-29 00:00:00.0,문화가 있는 날
1758,기타,서초구,"서리풀악동문화공연 ""크리스마스 캐롤과 스크루지""",2021-12-21~2021-12-21,심산문화센터 반포심산아트홀,서초문화재단,전체관람가,전석 1천원,,,,https://www.seochocf.or.kr/site/main/seocho/show/view?show_idx=406,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0fcf6a21efca4bd6be54e4da0c79ec50&thumb=Y,2021-12-07,기관,2021-12-21 00:00:00.0,2021-12-21 00:00:00.0,
1759,콘서트,종로구,바로크 콘체르토 서울 2021 송년음악회,2021-12-21~2021-12-21,세종체임버홀,세종문화회관,만 7 세이상 관람 가능 ,"R석 50,000원 S석 30,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32585&menuNo=200004&sdate=2021-12-13&searchSort=2&searchPlaceCdStr=&edate=2022-01-13&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=94212480cc224cf688aab4135dd55712&thumb=Y,2021-12-13,기관,2021-12-21 00:00:00.0,2021-12-21 00:00:00.0,
1760,문화교양/강좌,동대문구,DDP 디자인놀이터 디키디키,2021-12-20~2022-12-31,DDP 배움터 4층 디자인놀이터,DDP,만 24개월부터 8세까지,"어린이 15,000원, 보호자 5,000원",,,,https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=85&boardno=20&cateSched=20&bbstopno=85&act=view,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f377d2c23b0648aab09239b55981e1a6&thumb=Y,2022-04-01,기관,2021-12-20 00:00:00.0,2022-12-31 00:00:00.0,
1761,영화,종로구,2021 온라인 국제다양성영화제 개최 (2021. 12.20 ~ 2022. 1.30),2021-12-20~2022-01-30,서울역사박물관홈페이지(문화행사>온라인영화제>국제다양성영화제,서울역사박물관,12세이상관람가(영화마다 관람대상 상이),,,,,https://museum.seoul.go.kr/www/board/NR_boardList.do?bbsCd=1165&q_ctgCd=1002&sso=ok,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=38358fb39b3243d5bfaae789ffb73442&thumb=Y,2022-01-24,기관,2021-12-20 00:00:00.0,2022-01-30 00:00:00.0,
1762,클래식,은평구,[은평문화재단] 2021 서울시립교향악단 우리동네음악회,2021-12-20~2021-12-20,은평문화예술회관,,전체 관람가(48개월이상 관람가능),무료,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fdf9809409724562b63bfc078950aee3&thumb=Y,2021-12-03,기관,2021-12-20 00:00:00.0,2021-12-20 00:00:00.0,문화가 있는 날
1763,뮤지컬/오페라,종로구,[감정코칭뮤지컬] 앤서니브라운의 겁쟁이빌리,2021-12-18~2021-12-31,꿈의숲 퍼포먼스홀,세종문화회관,전 연령 관람 가능,"전석 40,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32600&menuNo=200004&sdate=2021-12-13&searchSort=2&searchPlaceCdStr=&edate=2022-01-13&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e0b8b20e45ff4e36979f2a028a40206d&thumb=Y,2021-12-13,기관,2021-12-18 00:00:00.0,2021-12-31 00:00:00.0,
1764,무용,종로구,유니버설발레단 호두까기인형,2021-12-18~2021-12-30,세종대극장,세종문화회관,5세 이상 ,상세페이지 참고,,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=31549&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=174729131f4c4fdd829f40e483388751&thumb=Y,2021-11-03,기관,2021-12-18 00:00:00.0,2021-12-30 00:00:00.0,어린이/청소년 문화행사
1765,문화교양/강좌,노원구,SML 과학 진로 멘토링 라운지(과학진로페스티벌),2021-12-18~2021-12-19,서울시립과학관 게더타운(온라인),,고등학생,"비용(복수신청가능) 10,000원",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9f150372a1e34378a279bff9da2a0b9d&thumb=Y,2021-11-25,기관,2021-12-18 00:00:00.0,2021-12-19 00:00:00.0,
1766,콘서트,중구,밴드 엔분의일 단독공연 <2021 엔분의일>,2021-12-18~2021-12-19,푸르지오 아트홀 (서울 중구 을지로4가 261-4),,누구나,"77,000원",엔분의일 (1/N),,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f7d52a1237df426d92895f8a97652b70&thumb=Y,2021-12-06,시민,2021-12-18 00:00:00.0,2021-12-19 00:00:00.0,
1767,기타,종로구,2021 상촌재 절기행사 <동지섣달>,2021-12-18~2021-12-18,상촌재,,누구나,프로그램별 상이,,,,https://blog.naver.com/jn_jfac/222564272404,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4e0c2eb000cd4935b7a8accea724e60a&thumb=Y,2021-11-11,기관,2021-12-18 00:00:00.0,2021-12-18 00:00:00.0,어린이/청소년 문화행사
1768,콘서트,관악구,[관악문화재단] ,2021-12-18~2021-12-18,온라인공연,,누구나,,,,,www.gfac.or.kr,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b30cdc236ee94887a608cbf55d4e4608&thumb=Y,2021-12-15,기관,2021-12-18 00:00:00.0,2021-12-18 00:00:00.0,기타
1769,콘서트,강동구,송영주 with Friends | Jazz Meets Christmas,2021-12-18~2021-12-18,대극장 한강,강동문화재단,만 7세 이상 관람가,"R석 66,000원 S석 55,000원 A석 44,000원",,,,http://www.gdfac.or.kr/web/lay2/program/S1T204C211/show/view.do?show_seq=1781&cpage=1&rows=10&keyword=&place=&start_dt=&end_dt=,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b7358ac0cad646db9a47c7eb95142589&thumb=Y,2021-12-07,기관,2021-12-18 00:00:00.0,2021-12-18 00:00:00.0,
1770,콘서트,성북구,오존 O3ohn 콘서트,2021-12-18~2021-12-18,꿈빛극장,꿈빛극장,8세이상,"전석 3만5천원 (성북구민 할인 20%, 복지할인 50%)",,,,http://www.kbt.sbculture.or.kr/?module=Board&action=SiteBoard&sMode=VIEW_FORM&iBrdNo=1&iBrdContNo=29&sBrdContRe=0&sSearchField=&sSearchValue=&CurrentPage=1&year=2021&month=12,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0fe81bbb4758480fb17c6a4bff829e84&thumb=Y,2021-12-15,기관,2021-12-18 00:00:00.0,2021-12-18 00:00:00.0,
1771,전시/미술,중구,《다음 세대를 위한 집》,2021-12-17~2022-03-27,서울도시건축전시관 비움홀,,시민 누구나,무료,,,,https://sca.seoul.go.kr/seoulhour/site/urbanArch/exhibition/exhibitNow/581,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=df63c7edbf1e4316a429df4178ab2378&thumb=Y,2022-02-08,기관,2021-12-17 00:00:00.0,2022-03-27 00:00:00.0,기타
1772,축제-문화/예술,마포구,2021 경의선 책거리 겨울빛축제,2021-12-17~2022-02-28,경의선 책거리 일대,http://gbookst.or.kr/,전국민 대상,무료,,경의선 책거리 야외 일루미네이션 전시 및 특별 전시 진행 ,,http://gbookst.or.kr/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1f83f66976ac40a5bd2adda1c91f2313&thumb=Y,2021-12-09,기관,2021-12-17 00:00:00.0,2022-02-28 00:00:00.0,기타
1773,전시/미술,송파구,"[한성백제박물관] 특별전 <북위, 선비 탁발부의 발자취>",2021-12-17~2022-02-27,한성백제박물관 기획전시실,,시민 누구나,무료,,중국 남북조시대 ‘북위’의 문화와 역사를 살펴보고 한반도와의 교류관계를 다각도로 조명하는 특별전시,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=33ba22f497a440eba9ae4218256ff9d2&thumb=Y,2021-12-10,기관,2021-12-17 00:00:00.0,2022-02-27 00:00:00.0,기타
1774,축제-문화/예술,동대문구,2021 서울라이트,2021-12-17~2022-01-02,DDP(동대문디자인플라자),,전 연령,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cddfc399858a4ff4bdf98264ceb2e8f2&thumb=Y,2021-11-30,기관,2021-12-17 00:00:00.0,2022-01-02 00:00:00.0,
1775,문화교양/강좌,강북구,2021년 청소년 도슨트 아카데미 ,2021-12-17~2021-12-22,집,mhmh.or.kr,강북구 및 전국의 청소년,무료,,근현대사기념관은 코로나19 감염증 예방을 위해 청소년 도슨트 아카데미를 비대면으로 진행합니다. ,무료 체험 키트 ,http://mhmh.or.kr/news/notice?mod=document&pageid=1&keyword=%EC%B2%AD%EC%86%8C%EB%85%84%EB%8F%84%EC%8A%A8%ED%8A%B8&uid=9508&execute_uid=9508,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=033db720113e411fbb84becb7d88d9ec&thumb=Y,2021-12-16,기관,2021-12-17 00:00:00.0,2021-12-22 00:00:00.0,어린이/청소년 문화행사
1776,축제-문화/예술,광진구,청년제안사업 방방굿굿페스티벌,2021-12-17~2021-12-22,온라인,,광진구 청년 및 지역주민(온라인 생중계 이용대상 제한 없음),,,,,http://gj-banggood.com/,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=397521fe58f94b2ba81755c8ec4b8e01&thumb=Y,2021-12-13,기관,2021-12-17 00:00:00.0,2021-12-22 00:00:00.0,기타
1777,축제-기타,마포구,2021 서교 생활문화 페스타 : 활활,2021-12-17~2021-12-19,온라인(게더타운),,누구나,,"크라잉넛, 안티츄츄, 하이미스터메모리, 유튜버 하말넘많 등",게더타운(메타버스)에서 펼쳐지는 요상한 연말 생활문화 축제,,https://www.seogyocenter.or.kr/programall/?idx=179,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e75ca51ab59d403bbdfbc66719afd704&thumb=Y,2021-12-15,기관,2021-12-17 00:00:00.0,2021-12-19 00:00:00.0,기타
1778,연극,종로구,소리컬 몬스터 할아방,2021-12-17~2021-12-19,한국장애인문화예술원 (서울시 종로구 대학로 122) 5층 이음아트센터,,"장애, 비장애 아동 및 가족 또는 보호자",1만원 (장애 아동 및 보호자는 무료),,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7d86196acce449e783e7d80f76462f09&thumb=Y,2021-12-02,기관,2021-12-17 00:00:00.0,2021-12-19 00:00:00.0,어린이/청소년 문화행사
1779,콘서트,관악구,[관악문화재단] 2021 오픈스테이지in관악,2021-12-17~2021-12-19,공연별 상이,,누구나,,,,,https://www.gfac.or.kr/html/concert/concert1_view.html?pk=1638751237325-7027c2d2-f773-45c2-9dff-898b133ba6dc,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=43d0095e9dd94727ae61adbb0114b9f6&thumb=Y,2021-12-15,기관,2021-12-17 00:00:00.0,2021-12-19 00:00:00.0,기타
1780,기타,종로구,"헨델, 오라토리오 `메시아`",2021-12-17~2021-12-18,세종체임버홀,세종문화회관,8세 이상 ,"전석 30,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32521&menuNo=200004,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9298234ae1c14154a95d33d48ffd0972&thumb=Y,2021-11-03,기관,2021-12-17 00:00:00.0,2021-12-18 00:00:00.0,어린이/청소년 문화행사
1781,국악,중구,연희집단 The 광대 연희 콘서트 <연희땡쑈>,2021-12-17~2021-12-18,서울남산국악당,연희집단 The 광대,누구나,"전석 30,000원",진짜 대천 안대천 | 마른 대천 선영욱 | 큰 대천 민현기 | 작은 대천 김용훈 | 연주 배정찬 박다열,1. 문엽쑈 문엽쑈  2. 탈탈 털어쑈!  3. 인생 뭐 있쑈!  4. 놀다 가쑈!  5. 그냥 가쑈!  ？,"※본 공연은 방역패스가 적용되어, 접종 14일이 지나지 않으신 분은 48시간 내 PCR검사가 필요합니다.",https://blog.naver.com/the_gwangdae/222592088003,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=95d3a7b458a0440f9abde80cae4c8865&thumb=Y,2021-12-10,시민,2021-12-17 00:00:00.0,2021-12-18 00:00:00.0,기타
1782,뮤지컬/오페라,노원구,나무의 아이,2021-12-17~2021-12-17,서울시립 북서울미술관 다목적홀,,누구나,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8a35d1fd8a87459bbf9871acfa442d66&thumb=Y,2021-11-12,기관,2021-12-17 00:00:00.0,2021-12-17 00:00:00.0,어린이/청소년 문화행사
1783,전시/미술,중구,송상희 개인전 <<자연스러운 인간>>,2021-12-16~2022-02-27,서울시립미술관,,시민,,,,,https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=665863&acadmyEeNo=0&evtNo=0&glolangType=KOR,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6f42c5e0e1234808a3cb4c1cf03621d7&thumb=Y,2021-12-21,기관,2021-12-16 00:00:00.0,2022-02-27 00:00:00.0,
1784,전시/미술,동대문구,DDP 오픈큐레이팅 vol.20  “생성과소멸 그리고 그 곳” 展,2021-12-16~2022-01-23,DDP 갤러리문,,전 연령,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=59f404aeb1c5405fad8290280f8d2b59&thumb=Y,2021-11-30,기관,2021-12-16 00:00:00.0,2022-01-23 00:00:00.0,
1785,전시/미술,동대문구, DDP 오픈큐레이팅 vol.20 <생성과 소멸 그리고 그 곳>展,2021-12-16~2022-01-23,DDP 갤러리문,,전 연령,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a80ee443158e49cb817ea7c66a8db0c6&thumb=Y,2021-12-13,기관,2021-12-16 00:00:00.0,2022-01-23 00:00:00.0,
1786,연극,종로구,<구두쇠 스크루지-크리스마스 캐럴> ,2021-12-16~2021-12-26,종로 아이들극장,,36개월 이상,"30,000",,,,https://jct.jfac.or.kr/site/child/childProgram/view?pgIdx=215&pgCatCode=50,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ef92aeaa2f814d6d9af361ce897a6501&thumb=Y,2021-11-11,기관,2021-12-16 00:00:00.0,2021-12-26 00:00:00.0,어린이/청소년 문화행사
1787,기타,종로구,풍경,2021-12-16~2021-12-19,세종S씨어터,세종문화회관,만 15세 이상 ,"전석 50,000원 ",,,,https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=32642&menuNo=200004&sdate=2021-12-13&searchSort=2&searchPlaceCdStr=&edate=2022-01-13&searchGenreCdStr=&pageIndex=2,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cd22a787f62045ff95058188ef370655&thumb=Y,2021-12-13,기관,2021-12-16 00:00:00.0,2021-12-19 00:00:00.0,
1788,클래식,서초구,합창 교향곡,2021-12-16~2021-12-17,예술의전당 콘서트홀,,만 7세 이상,"R 120,000 S 90,000 A 60,000 B 30,000 C 10,000",,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9a4b64f23118409483acd9b396414ab9&thumb=Y,2021-12-08,기관,2021-12-16 00:00:00.0,2021-12-17 00:00:00.0,기타
1789,기타,강남구,[제924회 목요예술무대] 중앙국악관현악단과 함께 떠나는_ASIA 음악여행,2021-12-16~2021-12-16,"강남씨어터(역삼1문화센터 3층, 강남구 역삼로7길 16)",강남문화재단,24개월이상 관람가능,,,,,https://www.gangnam.go.kr/office/gfac/board/gfac_perform09/532/view.do?mid=gfac_perform02,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=357e843268fc480e8154b0cb76f89daf&thumb=Y,2021-12-15,기관,2021-12-16 00:00:00.0,2021-12-16 00:00:00.0,
1790,문화교양/강좌,중구,SEOUL MADE Live Book Talk I 메이드 책갈피 vol.2  ‘나만의 취향이 경쟁력이 되는 시대’,2021-12-16~2021-12-16,온라인 (서울메이드 유튜브 라이브 스트리밍),,"큐레이션 산업, 취향 산업에 관심있는 누구나",무료,"<기획하는 사람, MD> 저자 겸 브랜드 경험 기획자 허윤, 브랜드 스토리 작성 전문 기업 '필로스토리' 채자영 대표","서울의 이야기를 담은 매거진 《SEOUL MADE》의 라이브 북토크, '메이드 책갈피'의 두 번째 이야기",‘나만의 취향이 경쟁력이 되는 시대’,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a83c814b99984a528000ead18aa9e698&thumb=Y,2021-12-10,기관,2021-12-16 00:00:00.0,2021-12-16 00:00:00.0,
1791,무용,강남구,[ART triangle in gangnam] 화중군자,2021-12-16~2021-12-16,M극장,강남문화재단,누구나,,,,,https://www.gangnam.go.kr/office/gfac/board/gfac_perform13/43/view.do?mid=gfac_perform05,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b99df486fb04c1f84d6fd5376ab4abb&thumb=Y,2021-11-29,기관,2021-12-16 00:00:00.0,2021-12-16 00:00:00.0,
1792,전시/미술,동대문구,밤에도 빛나는 DDP_시즌 2,2021-12-15~2022-01-26,DDP(동대문디자인플라자),,전 연령,,,,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=672499f9437b4d0088a1323142dc4548&thumb=Y,2021-11-30,기관,2021-12-15 00:00:00.0,2022-01-26 00:00:00.0,
